id_ts,id_person,type_ts,brand,model,release_year,register_number,color
1622,53,гужевой транспорт,Буйволы,NULL,NULL,NULL,NULL
1623,3,грузовой автомобиль,MAZ,TA73,1986,1311493023,коричневый
1624,544,трамвай,Новокузнецкий ВСЗ,OU16,1985,50509601026,оранжевый
1625,744,велосипед,Polisport,KO89,2006,NULL,черный
1626,1557,грузовой автомобиль,KAMAZ,VL75,1998,4064094079,красный
1627,601,автобус,ЗИЛ,DU18,1996,84770011039,золотой
1628,33,поезд,Рузхиммаш,KQ28,1990,5476060521,черный
1629,246,мотоцикл,Hero,PS104,1986,44109587065,розовый
1630,554,легковой автомобиль,Mitsubishi,DZ21,2007,4420934899,коричневый
1631,237,грузовой автомобиль,MAZ,MB38,1992,55640100236,голубый
1632,488,трамвай,Метровагонмаш,MK30,2007,2674687839,желтый
1633,1106,легковой автомобиль,Corvette,BJ23,2017,561081063442,голубый
1634,1092,трамвай,Новокузнецкий ВСЗ,ZU34,1998,9995920861,фиолетовый
1635,609,мотоцикл,Harley-Davidson,LJ73,2013,96150749410,розовый
1636,30,поезд,Новокузнецкий ВСЗ,JJ49,2001,8388003800,серебристый
1637,946,трамвай,Новокузнецкий ВСЗ,AH94,2016,631031010249,красный
1638,1421,поезд,Рузхиммаш,IY92,1991,51076058694,зеленый
1639,1968,троллейбус,РАФ,FM51,2008,3800854548,зеленый
1640,54,грузовой автомобиль,MAZ,CU48,1997,9305165378,черный
1641,1504,легковой автомобиль,KIA,AC22,2008,71001410107310,синий
1642,1791,велосипед,Polisport,BQ108,1991,NULL,серебристый
1643,266,велосипед,Trek,YC77,1981,NULL,синий
1644,245,автобус,ЗИЛ,CU48,2010,16504710105,желтый
1645,83,легковой автомобиль,Citroen,JK73,2009,6046465484,зеленый
1646,915,велосипед,KHE,VD910,2010,NULL,фиолетовый
1647,1412,гужевой транспорт,Мулы,NULL,NULL,NULL,NULL
1648,214,поезд,Рузхиммаш,YQ14,2002,86245581004,оранжевый
1649,784,легковой автомобиль,KIA,ZR79,2004,4106084101410,голубый
1650,1638,мотоцикл,Harley-Davidson,AS50,2007,10936459949,фиолетовый
1651,740,велосипед,KHE,VR83,1999,NULL,черный
1652,285,грузовой автомобиль,БелАз,CT100,1983,671080410784,золотой
1653,1328,трамвай,Коломенский завод,FX27,2020,230410100233,белый
1654,1505,гужевой транспорт,Мулы,NULL,NULL,NULL,NULL
1655,576,легковой автомобиль,Tayota,PP96,2005,20107681173,желтый
1656,98,трамвай,Новокузнецкий ВСЗ,AF35,1988,71047498703,красный
1657,1630,мотоцикл,Irbis,OE30,2008,431323210510,голубый
1658,1263,поезд,Новокузнецкий ВСЗ,VH11,1986,21375867310,белый
1659,1124,троллейбус,ЛАЗ,QF60,2001,262109952210,белый
1660,969,гужевой транспорт,Лошади,NULL,NULL,NULL,NULL
1661,1056,мотоцикл,Yamaha,FL44,2001,011091081219,красный
1662,221,грузовой автомобиль,БелАз,PC410,2018,5990108073,оранжевый
1663,489,легковой автомобиль,Mazda,MU47,1998,5449767308,розовый
1664,1719,гужевой транспорт,Овцы,NULL,NULL,NULL,NULL
1665,1607,грузовой автомобиль,Foton,RB08,2015,40528910660,серебристый
1666,1254,поезд,Уралтрансмаш,YE09,2009,3155069912,белый
1667,805,легковой автомобиль,Kamaz,IR03,2014,181051099584,желтый
1668,1280,поезд,Уралтрансмаш,SF55,2013,10708076954,золотой
1669,895,автобус,ЛАЗ,KK08,1985,10724380989,голубый
1670,809,троллейбус,ЗИЛ,OG66,1991,611052103858,розовый
1671,134,мотоцикл,Triumph,XV55,2019,201017921016,коричневый
1672,1112,поезд,Метровагонмаш,YY17,1993,80355112103,оранжевый
1673,389,автобус,РАФ,IC28,2016,5008661755,синий
1674,1766,мотоцикл,Irbis,AC108,1988,41678553010,желтый
1675,1741,грузовой автомобиль,БелАз,DB88,2017,780606610104,синий
1676,1013,поезд,Уралтрансмаш,NW38,2008,11106938264,оранжевый
1677,1664,поезд,Метровагонмаш,CA87,2002,3912775597,золотой
1678,417,троллейбус,РАФ,BJ03,1980,74729531310,голубый
1679,1313,велосипед,Polisport,HU98,1983,NULL,красный
1680,1571,автобус,ЗИЛ,EF109,2019,0483990662,серебристый
1681,1455,троллейбус,РАФ,PR42,1983,726101018677,серебристый
1682,1156,велосипед,Stern,PH710,1995,NULL,оранжевый
1683,764,мотоцикл,Triumph,DG75,2017,02105912400,красный
1684,1055,мотоцикл,Irbis,YF109,1987,0519135201,серебристый
1685,895,трамвай,Новокузнецкий ВСЗ,RF64,2019,08374801056,белый
1686,1738,трамвай,Метровагонмаш,FI06,2004,46110353990,белый
1687,620,трамвай,Метровагонмаш,AU90,1989,84851031492,розовый
1688,27,велосипед,Stern,KV78,2004,NULL,зеленый
1689,1290,троллейбус,ЛАЗ,NZ38,1989,73510760308,черный
1690,1633,легковой автомобиль,Bentley,DP04,2001,35454510178,черный
1691,450,трамвай,Новокузнецкий ВСЗ,XF86,1995,091040632110,золотой
1692,1067,гужевой транспорт,Волы,NULL,NULL,NULL,NULL
1693,1605,гужевой транспорт,Буйволы,NULL,NULL,NULL,NULL
1694,1353,гужевой транспорт,Лошади,NULL,NULL,NULL,NULL
1695,1476,трамвай,Новокузнецкий ВСЗ,YC50,2000,8910100100564,желтый
1696,978,поезд,Новокузнецкий ВСЗ,MS25,1997,0177619194,оранжевый
1697,704,троллейбус,ГАЗ,PE38,2013,51000742480,красный
1698,1938,легковой автомобиль,Kamaz,AZ34,2004,44853581106,белый
1699,23,трамвай,Коломенский завод,VA80,2012,302775103910,черный
1700,1957,трамвай,Коломенский завод,MO20,2019,81070476111,белый
1701,1498,грузовой автомобиль,БелАз,EW07,1981,1243027185,белый
1702,125,грузовой автомобиль,MAN,UP00,2011,8361503248,желтый
1703,884,поезд,Метровагонмаш,BA50,2001,6508078706,зеленый
1704,1663,троллейбус,ЛАЗ,OB09,2016,20436710086,желтый
1705,812,велосипед,Stern,CU35,2015,NULL,розовый
1706,1500,грузовой автомобиль,KAMAZ,VN19,2005,7994107208,розовый
1707,125,грузовой автомобиль,MAZ,IG13,1997,1586174017,желтый
1708,266,велосипед,Polisport,KX90,1999,NULL,коричневый
1709,928,троллейбус,ЛАЗ,PK94,1994,2917872396,оранжевый
1710,1476,легковой автомобиль,Aston Martin,GD102,2003,18390104939,голубый
1711,1800,трамвай,Уралтрансмаш,PY95,1990,7641293956,оранжевый
1712,1803,грузовой автомобиль,Тонор,ON86,1995,86100105732,желтый
1713,1483,поезд,Рузхиммаш,OY1010,2016,9986041631,желтый
1714,304,мотоцикл,Honda,PZ61,1989,55943110076,золотой
1715,1843,троллейбус,ЛАЗ,OY84,2015,9570759288,оранжевый
1716,1442,гужевой транспорт,Собаки,NULL,NULL,NULL,NULL
1717,1888,троллейбус,ГАЗ,ZU84,1995,8472063186,голубый
1718,568,велосипед,Polisport,OL91,1990,NULL,черный
1719,1793,троллейбус,ЛАЗ,YB59,1981,6865413489,серебристый
1720,1671,грузовой автомобиль,MAN,QJ102,2002,5896432208,коричневый
1721,1042,легковой автомобиль,Skoda,BJ19,2016,75661325107,золотой
1722,253,велосипед,Scott,WU89,2009,NULL,золотой
1723,1883,велосипед,Eltreco,IB88,1983,NULL,оранжевый
1724,577,гужевой транспорт,Волы,NULL,NULL,NULL,NULL
1725,1219,троллейбус,РАФ,LV67,1987,99944581072,желтый
1726,1013,гужевой транспорт,Овцы,NULL,NULL,NULL,NULL
1727,1824,трамвай,Метровагонмаш,BX20,1995,04475101781,коричневый
1728,862,велосипед,Stern,CY12,2005,NULL,зеленый
1729,1408,мотоцикл,Harley-Davidson,JA08,1988,7542068482,зеленый
1730,1248,велосипед,Stern,BZ92,2016,NULL,оранжевый
1731,1465,троллейбус,РАФ,XP70,2011,6480918658,голубый
1732,1963,поезд,Новокузнецкий ВСЗ,GM105,1981,731080220103,желтый
1733,1159,мотоцикл,Ducati,TM77,2016,6954912511,фиолетовый
1734,1979,мотоцикл,Kawasaki,CC03,2009,2391642622,фиолетовый
1735,97,троллейбус,ЗИЛ,DD14,1985,3887412586,золотой
1736,652,трамвай,Уралтрансмаш,YN910,1990,20484047910,фиолетовый
1737,522,автобус,ГАЗ,CJ59,1995,97081095969,черный
1738,1187,велосипед,Trek,UH05,2005,NULL,голубый
1739,1093,трамвай,Коломенский завод,RC100,1984,78975610920,фиолетовый
1740,910,мотоцикл,Triumph,PF73,2011,7701028285,золотой
1741,1551,мотоцикл,Honda,IO94,1987,3500704692,желтый
1742,2,поезд,Рузхиммаш,HD010,1996,1958329223,фиолетовый
1743,517,автобус,ЗИЛ,IW63,2005,2844173053,золотой
1744,1304,поезд,Новокузнецкий ВСЗ,SP34,2002,3605619325,белый
1745,1808,грузовой автомобиль,Foton,AE50,2019,109835721087,красный
1746,1682,гужевой транспорт,Олени,NULL,NULL,NULL,NULL
1747,20,троллейбус,ГАЗ,PY50,1989,17157691105,белый
1748,981,легковой автомобиль,Kamaz,RN11,1993,10644142710,коричневый
1749,821,мотоцикл,Irbis,KO95,1993,9106071045103,коричневый
1750,1799,поезд,Новокузнецкий ВСЗ,YA110,1984,8671230288,золотой
1751,58,троллейбус,РАФ,GI100,1998,4501518263,коричневый
1752,1342,автобус,ЛАЗ,PP23,1998,05148771026,розовый
1753,1072,троллейбус,ЛАЗ,PJ22,2010,4883113405,красный
1754,350,грузовой автомобиль,MAN,YR52,1999,106981092658,черный
1755,363,гужевой транспорт,Буйволы,NULL,NULL,NULL,NULL
1756,1185,троллейбус,ГАЗ,UV31,1997,6100109579101,желтый
1757,1127,трамвай,Уралтрансмаш,UQ59,1980,516710610743,синий
1758,629,гужевой транспорт,Буйволы,NULL,NULL,NULL,NULL
1759,711,автобус,ЗИЛ,CU03,2019,0215516843,коричневый
1760,686,грузовой автомобиль,Foton,ZB74,2018,9478050427,красный
1761,602,поезд,Рузхиммаш,WE89,2001,500910110712,коричневый
1762,1598,автобус,ГАЗ,IY108,1998,44769213210,красный
1763,465,поезд,Рузхиммаш,ZU105,2002,10771380377,голубый
1764,1831,грузовой автомобиль,KAMAZ,JZ39,2003,7464360685,желтый
1765,665,поезд,Коломенский завод,MR35,1993,210402610743,желтый
1766,376,мотоцикл,Honda,MY58,1986,169966100106,золотой
1767,742,трамвай,Новокузнецкий ВСЗ,NR35,1983,53100628198,черный
1768,893,легковой автомобиль,Infinity,IY24,2003,56748107064,синий
1769,313,мотоцикл,Ducati,JF54,1989,578310901064,золотой
1770,1335,велосипед,Polisport,DH72,1992,NULL,голубый
1771,1718,автобус,ЛАЗ,TS24,1989,3646071394,розовый
1772,1886,гужевой транспорт,Овцы,NULL,NULL,NULL,NULL
1773,473,легковой автомобиль,Aston Martin,ZA24,1984,95369551101,зеленый
1774,236,велосипед,Polisport,NP55,2009,NULL,коричневый
1775,467,мотоцикл,Honda,LJ310,2015,9467128163,коричневый
1776,39,поезд,Коломенский завод,OC17,2014,1461872021,красный
1777,1700,гужевой транспорт,Волы,NULL,NULL,NULL,NULL
1778,256,велосипед,Stern,TR02,1985,NULL,розовый
1779,1096,мотоцикл,Yamaha,ND87,2010,10706551478,синий
1780,804,мотоцикл,Irbis,LM71,1999,89010889126,желтый
1781,752,гужевой транспорт,Волы,NULL,NULL,NULL,NULL
1782,1761,трамвай,Коломенский завод,PN107,2008,401105130101,желтый
1783,1391,велосипед,Trek,BS210,2002,NULL,розовый
1784,372,грузовой автомобиль,MAN,UL102,2014,97282910871,золотой
1785,1826,троллейбус,РАФ,CB17,1995,1567488627,зеленый
1786,444,грузовой автомобиль,MAN,LL98,1981,459101069002,синий
1787,1089,гужевой транспорт,Мулы,NULL,NULL,NULL,NULL
1788,499,поезд,Метровагонмаш,QM58,2010,75767481003,серебристый
1789,889,легковой автомобиль,Nissan,ZG08,1995,61001272485,черный
1790,1777,автобус,ЗИЛ,WK30,1998,3063587815,голубый
1791,827,мотоцикл,Harley-Davidson,SR104,1980,70897022010,коричневый
1792,1931,трамвай,Коломенский завод,IO610,2012,9100110102277,зеленый
1793,1883,мотоцикл,Triumph,XF25,2002,61096044825,розовый
1794,1756,троллейбус,ЗИЛ,SN32,2006,5746985274,зеленый
1795,1514,легковой автомобиль,Chery,VW35,2002,42305106159,оранжевый
1796,631,велосипед,Trek,XK101,1991,NULL,зеленый
1797,754,мотоцикл,BMW,JL49,2020,4010769460,желтый
1798,1744,троллейбус,ЗИЛ,AZ02,1997,1010732210363,золотой
1799,332,автобус,ЛАЗ,MP57,2005,48421019333,голубый
1800,313,гужевой транспорт,Собаки,NULL,NULL,NULL,NULL
1801,1819,трамвай,Новокузнецкий ВСЗ,IQ310,2013,64126610428,фиолетовый
1802,505,трамвай,Уралтрансмаш,HB80,1999,6421820393,красный
1803,505,автобус,ГАЗ,ZX19,1996,26961261093,голубый
1804,1374,автобус,РАФ,TB20,1988,40023410182,желтый
1805,1523,грузовой автомобиль,БелАз,KV37,1984,40874510120,фиолетовый
1806,1746,гужевой транспорт,Мулы,NULL,NULL,NULL,NULL
1807,497,мотоцикл,BMW,HU24,2013,505910104401,белый
1808,209,гужевой транспорт,Собаки,NULL,NULL,NULL,NULL
1809,1031,троллейбус,РАФ,QO67,2000,5019501163,коричневый
1810,427,автобус,ГАЗ,AH72,1984,70047710721,желтый
1811,1307,грузовой автомобиль,Foton,NA53,1985,10178990596,коричневый
1812,1685,велосипед,Scott,VL81,2006,NULL,желтый
1813,276,трамвай,Метровагонмаш,AL74,2008,8961796608,зеленый
1814,21,поезд,Коломенский завод,NC61,1999,10163575963,фиолетовый
1815,1070,велосипед,Trek,OR67,1997,NULL,красный
1816,1531,поезд,Рузхиммаш,NK25,2018,10651519723,оранжевый
1817,57,грузовой автомобиль,Foton,LX310,2002,7580056359,розовый
1818,219,поезд,Коломенский завод,VN22,1994,7068568115,фиолетовый
1819,1807,грузовой автомобиль,MAN,WJ94,2009,101104909952,золотой
1820,535,гужевой транспорт,Олени,NULL,NULL,NULL,NULL
1821,1574,мотоцикл,Triumph,SO55,1999,46160107555,розовый
1822,542,автобус,РАФ,DE107,2019,8464929263,серебристый
1823,217,грузовой автомобиль,Тонор,MV100,2011,0741674830,серебристый
1824,244,автобус,РАФ,HY52,1989,5732732005,розовый
1825,1688,автобус,ЗИЛ,UL00,2013,90719103236,коричневый
1826,1799,трамвай,Уралтрансмаш,EY33,1989,02109673366,коричневый
1827,1641,легковой автомобиль,Alpha Romeo,JQ08,1989,63441087893,фиолетовый
1828,1085,мотоцикл,Hero,MZ100,2019,9183193159,золотой
1829,167,гужевой транспорт,Овцы,NULL,NULL,NULL,NULL
1830,1880,гужевой транспорт,Овцы,NULL,NULL,NULL,NULL
1831,714,велосипед,Stern,RF70,1994,NULL,голубый
1832,1966,автобус,ГАЗ,VU79,2005,85199106423,белый
1833,422,трамвай,Рузхиммаш,MT45,2009,097101078492,зеленый
1834,1905,легковой автомобиль,Mazda,JR42,1981,171107578510,белый
1835,484,гужевой транспорт,Ослы,NULL,NULL,NULL,NULL
1836,977,легковой автомобиль,Ford,CB03,2014,4421044872,синий
1837,1689,поезд,Рузхиммаш,WH72,2010,44926931042,коричневый
1838,983,грузовой автомобиль,БелАз,VU28,2005,2381297218,фиолетовый
1839,1066,грузовой автомобиль,БелАз,RH100,2007,4107125760,красный
1840,137,мотоцикл,Yamaha,DH82,2017,7258212517,фиолетовый
1841,309,гужевой транспорт,Волы,NULL,NULL,NULL,NULL
1842,244,поезд,Уралтрансмаш,MY104,2011,7448965395,голубый
1843,309,поезд,Рузхиммаш,YF94,1991,191198410910,голубый
1844,1740,поезд,Коломенский завод,RF10,1989,4466490517,черный
1845,495,гужевой транспорт,Собаки,NULL,NULL,NULL,NULL
1846,1710,троллейбус,ГАЗ,HT710,1991,6915756550,красный
1847,857,грузовой автомобиль,Тонор,LR95,1984,1660910210310,розовый
1848,654,легковой автомобиль,Haval,WG05,2020,1808313503,голубый
1849,1397,грузовой автомобиль,MAN,WZ710,1994,7138346865,серебристый
1850,1499,легковой автомобиль,Suzuki,AI107,2011,3551622943,белый
1851,694,троллейбус,РАФ,ZL28,1987,84102783213,желтый
1852,631,грузовой автомобиль,MAZ,EW08,2020,3457749757,золотой
1853,1977,автобус,РАФ,LR23,2003,563710151054,белый
1854,1591,трамвай,Метровагонмаш,TZ210,2001,410510304631,красный
1855,180,поезд,Метровагонмаш,XE68,2017,7583537051,голубый
1856,953,мотоцикл,Irbis,QE56,1990,64101163846,оранжевый
1857,583,трамвай,Новокузнецкий ВСЗ,JV24,2003,69008310175,голубый
1858,485,трамвай,Уралтрансмаш,KW102,1997,6759109180,черный
1859,768,легковой автомобиль,Kamaz,WS86,2018,4744467836,зеленый
1860,1336,поезд,Уралтрансмаш,TU30,1989,008631010577,голубый
1861,456,велосипед,Polisport,GP104,1986,NULL,коричневый
1862,1185,велосипед,Scott,AQ89,2015,NULL,синий
1863,1371,грузовой автомобиль,Тонор,XV60,2009,9042594531,желтый
1864,440,троллейбус,ЗИЛ,SB108,1986,10440872776,золотой
1865,743,грузовой автомобиль,Тонор,JH89,1987,3357314064,голубый
1866,980,троллейбус,ЛАЗ,KW82,1980,10796100352,коричневый
1867,45,поезд,Коломенский завод,II63,1986,6210651010857,голубый
1868,56,трамвай,Коломенский завод,LG84,2010,7422721276,черный
1869,641,велосипед,Eltreco,CF00,2005,NULL,желтый
1870,307,поезд,Рузхиммаш,UK11,2019,1032101096810,зеленый
1871,943,автобус,ЗИЛ,DX54,2019,6988468876,черный
1872,554,мотоцикл,Triumph,NA92,1980,093999101083,белый
1873,1326,троллейбус,ГАЗ,AH82,1982,1968567539,голубый
1874,1793,гужевой транспорт,Лошади,NULL,NULL,NULL,NULL
1875,1124,трамвай,Коломенский завод,BN71,1992,64741052778,зеленый
1876,1696,трамвай,Уралтрансмаш,WR107,1982,2369719935,серебристый
1877,70,автобус,ЗИЛ,KK810,2012,41065894525,черный
1878,376,троллейбус,ГАЗ,LG21,1983,3603818320,фиолетовый
1879,1047,трамвай,Уралтрансмаш,FV48,1986,6896378454,розовый
1880,1591,велосипед,Eltreco,XF57,1982,NULL,белый
1881,385,грузовой автомобиль,MAN,EB79,1987,94698601042,желтый
1882,1239,легковой автомобиль,Jeep,OR12,2009,4413362642,желтый
1883,544,автобус,ЗИЛ,SR34,2014,41036989645,розовый
1884,741,грузовой автомобиль,Foton,PZ09,1981,3591878099,желтый
1885,1412,мотоцикл,Kawasaki,AB72,1997,283102531060,голубый
1886,1557,велосипед,Trek,CK15,2005,NULL,синий
1887,574,велосипед,Stern,MK410,1991,NULL,зеленый
1888,1377,мотоцикл,Ducati,ZQ02,1984,3855914978,желтый
1889,945,автобус,РАФ,DB010,2004,221091810687,голубый
1890,325,трамвай,Новокузнецкий ВСЗ,GS55,1987,0353296922,серебристый
1891,1808,поезд,Коломенский завод,RM97,2003,3071606100,синий
1892,341,гужевой транспорт,Ослы,NULL,NULL,NULL,NULL
1893,1072,троллейбус,ЗИЛ,HL16,2018,10459304684,черный
1894,1551,трамвай,Рузхиммаш,LU64,2019,71094230201,желтый
1895,359,гужевой транспорт,Волы,NULL,NULL,NULL,NULL
1896,324,грузовой автомобиль,БелАз,JS53,2015,333545108110,красный
1897,1094,грузовой автомобиль,MAZ,FD24,2009,69108483936,белый
1898,1406,троллейбус,ГАЗ,BL25,2000,1062910321035,серебристый
1899,980,автобус,ЛАЗ,ZH88,2019,53105706976,белый
1900,467,легковой автомобиль,Chery,MX110,1983,90671069974,золотой
1901,594,троллейбус,ГАЗ,KH86,1999,107622510423,синий
1902,180,грузовой автомобиль,Foton,UC43,2005,9533198461,оранжевый
1903,1038,троллейбус,ГАЗ,JU73,1993,991531014103,белый
1904,676,легковой автомобиль,Audi,MM91,1985,01010015713,красный
1905,631,автобус,ГАЗ,FH02,1984,3765255486,черный
1906,1210,велосипед,Trek,HQ87,2019,NULL,розовый
1907,179,грузовой автомобиль,MAZ,QE06,1989,2461377980,серебристый
1908,895,мотоцикл,BMW,VB108,2000,8091661669,коричневый
1909,1719,автобус,ГАЗ,WP19,1987,7423231057,синий
1910,96,трамвай,Уралтрансмаш,OM17,2004,8702441328,коричневый
1911,1436,троллейбус,ЛАЗ,TY12,1992,0138529728,розовый
1912,215,мотоцикл,Harley-Davidson,DE310,1986,7554064666,черный
1913,1443,мотоцикл,Yamaha,HB55,2019,510109010994,оранжевый
1914,67,легковой автомобиль,Cadillac,HV16,1994,51015096142,фиолетовый
1915,679,гужевой транспорт,Волы,NULL,NULL,NULL,NULL
1916,1146,троллейбус,РАФ,SG20,2019,75848398107,фиолетовый
1917,1661,троллейбус,ГАЗ,TZ510,1999,91061285855,розовый
1918,589,велосипед,Polisport,SH56,2010,NULL,белый
1919,1983,велосипед,Maxiscoo,VI58,1986,NULL,коричневый
1920,1886,троллейбус,РАФ,HE57,1993,42476306106,желтый
1921,1882,мотоцикл,Suzuki,KG66,1997,86323651043,серебристый
1922,1055,велосипед,Eltreco,RZ17,2018,NULL,красный
1923,876,автобус,ЛАЗ,ZE40,2001,8017048975,черный
1924,150,грузовой автомобиль,Тонор,PE108,2005,8610645591010,синий
1925,278,грузовой автомобиль,MAZ,MZ88,2003,910218966109,синий
1926,604,легковой автомобиль,Mazda,UG89,2018,09081106274,коричневый
1927,1365,гужевой транспорт,Олени,NULL,NULL,NULL,NULL
1928,1009,трамвай,Уралтрансмаш,WG106,2015,56110501107,оранжевый
1929,1959,троллейбус,ЛАЗ,SU31,2014,76849108023,красный
1930,1279,гужевой транспорт,Лошади,NULL,NULL,NULL,NULL
1931,1969,трамвай,Метровагонмаш,OR70,2004,554108810487,зеленый
1932,1507,поезд,Рузхиммаш,AX19,1987,62393939104,красный
1933,1030,гужевой транспорт,Буйволы,NULL,NULL,NULL,NULL
1934,458,автобус,РАФ,EO42,2004,1543107010910,желтый
1935,40,поезд,Метровагонмаш,RN90,1984,9416740380,желтый
1936,1030,автобус,ЛАЗ,CO32,1980,810510646943,коричневый
1937,619,троллейбус,РАФ,HM87,1993,21398347109,оранжевый
1938,1590,гужевой транспорт,Лошади,NULL,NULL,NULL,NULL
1939,214,троллейбус,ГАЗ,CP14,1997,1195307625,зеленый
1940,1882,мотоцикл,Suzuki,SR00,2007,109310634777,фиолетовый
1941,586,автобус,ЛАЗ,UZ21,1983,82213810119,фиолетовый
1942,542,велосипед,Polisport,PH28,2008,NULL,белый
1943,740,мотоцикл,Kawasaki,SV31,2019,7889260937,желтый
1944,309,велосипед,Maxiscoo,DW94,2014,NULL,серебристый
1945,1372,велосипед,Scott,HR18,2017,NULL,золотой
1946,718,поезд,Новокузнецкий ВСЗ,FR05,1987,7568768697,розовый
1947,1880,троллейбус,ЛАЗ,DM09,2003,4854055581,желтый
1948,672,гужевой транспорт,Волы,NULL,NULL,NULL,NULL
1949,450,автобус,РАФ,PB36,1984,73100403354,розовый
1950,585,автобус,ЛАЗ,PP42,1984,9666790682,белый
1951,1226,велосипед,Trek,IK88,2018,NULL,розовый
1952,1968,трамвай,Новокузнецкий ВСЗ,MH35,2007,11021599835,синий
1953,285,троллейбус,ЗИЛ,MZ106,2002,3096361922,розовый
1954,676,грузовой автомобиль,KAMAZ,GK1010,2012,06347779102,синий
1955,61,поезд,Метровагонмаш,PT102,1980,4427492119,белый
1956,1817,легковой автомобиль,Mazda,CX54,1997,1449426424,фиолетовый
1957,814,мотоцикл,Hero,QG610,2020,1162131046,красный
1958,630,мотоцикл,Hero,CS83,1998,603940501010,синий
1959,731,трамвай,Коломенский завод,UF76,1997,61810120614,фиолетовый
1960,334,автобус,ГАЗ,OM10,2011,10107104561011,голубый
1961,1072,трамвай,Новокузнецкий ВСЗ,FW56,1988,40704825104,синий
1962,769,мотоцикл,Suzuki,XE46,1987,81010410301039,желтый
1963,250,троллейбус,РАФ,CD10,2020,105105885651,желтый
1964,1685,мотоцикл,Suzuki,LV110,1998,517104451810,красный
1965,559,автобус,РАФ,IR30,2015,646100422102,оранжевый
1966,327,легковой автомобиль,Hyundai,ZJ50,1992,84107857666,белый
1967,14,троллейбус,ГАЗ,QZ52,2013,35110010542,серебристый
1968,546,трамвай,Метровагонмаш,DJ98,2007,7776662050,белый
1969,1817,легковой автомобиль,Suzuki,NK02,2003,11975528310,черный
1970,19,трамвай,Уралтрансмаш,OC90,2019,99619165108,черный
1971,601,мотоцикл,Suzuki,PS62,2017,28105611385,фиолетовый
1972,348,легковой автомобиль,Nissan,SR48,2011,01110137357,белый
1973,433,троллейбус,ЗИЛ,RG104,2011,381010662674,коричневый
1974,733,автобус,ЛАЗ,WL44,2002,43101306751,белый
1975,1583,троллейбус,РАФ,MQ36,2011,381035268105,серебристый
1976,1854,велосипед,Trek,XJ75,2019,NULL,белый
1977,1181,легковой автомобиль,Lifan,TD210,1990,9655891101,коричневый
1978,1439,трамвай,Рузхиммаш,LD610,2018,5658241372,коричневый
1979,1671,гужевой транспорт,Буйволы,NULL,NULL,NULL,NULL
1980,1622,мотоцикл,Ducati,ZQ96,1990,530108961610,синий
1981,628,грузовой автомобиль,Тонор,YG86,1981,12431062830,розовый
1982,1977,мотоцикл,Yamaha,KF51,2002,410976106803,черный
1983,1111,мотоцикл,Irbis,KM20,2012,72888751010,черный
1984,1819,гужевой транспорт,Волы,NULL,NULL,NULL,NULL
1985,280,гужевой транспорт,Овцы,NULL,NULL,NULL,NULL
1986,309,мотоцикл,Ducati,MS41,2019,69610107022,черный
1987,893,гужевой транспорт,Мулы,NULL,NULL,NULL,NULL
1988,266,велосипед,Polisport,IZ110,2019,NULL,красный
1989,1437,троллейбус,ЛАЗ,FD10,2004,109210381274,красный
1990,802,велосипед,Scott,CT85,2019,NULL,серебристый
1991,1273,троллейбус,ЗИЛ,VX55,1993,8131006329,белый
1992,1295,легковой автомобиль,UAZ,DK46,1994,84910717425,красный
1993,528,велосипед,Scott,JV63,2011,NULL,розовый
1994,911,троллейбус,ЛАЗ,SG26,2016,10910178804,черный
1995,1322,велосипед,Trek,BX10,1992,NULL,голубый
1996,1938,гужевой транспорт,Олени,NULL,NULL,NULL,NULL
1997,1483,поезд,Коломенский завод,KO77,1983,74821098655,черный
1998,464,грузовой автомобиль,MAZ,XE30,2008,55387775010,белый
1999,339,автобус,РАФ,MO37,2009,4101010511791,оранжевый
