id_dtp,date_dtp,time_dtp,region_dtp,city_dtp,type_dtp,participant_dtp
100,2018-07-10,18:17,Орловская область,Болхов,3,334
100,2018-07-10,18:17,Орловская область,Болхов,2,334
100,2018-07-10,18:17,Орловская область,Болхов,7,334
100,2018-07-10,18:17,Орловская область,Болхов,3,335
100,2018-07-10,18:17,Орловская область,Болхов,2,335
100,2018-07-10,18:17,Орловская область,Болхов,7,335
100,2018-07-10,18:17,Орловская область,Болхов,3,336
100,2018-07-10,18:17,Орловская область,Болхов,2,336
100,2018-07-10,18:17,Орловская область,Болхов,7,336
100,2018-07-10,18:17,Орловская область,Болхов,3,337
100,2018-07-10,18:17,Орловская область,Болхов,2,337
100,2018-07-10,18:17,Орловская область,Болхов,7,337
101,2019-11-08,14:54,Республика Калмыкия,Городовиковск,3,338
101,2019-11-08,14:54,Республика Калмыкия,Городовиковск,3,339
101,2019-11-08,14:54,Республика Калмыкия,Городовиковск,3,340
101,2019-11-08,14:54,Республика Калмыкия,Городовиковск,3,341
102,2018-11-25,17:11,Санкт-Петербург,Санкт-Петербург,5,342
102,2018-11-25,17:11,Санкт-Петербург,Санкт-Петербург,5,343
102,2018-11-25,17:11,Санкт-Петербург,Санкт-Петербург,5,344
103,2020-05-07,02:11,Республика Татарстан,Альметьевск,0,345
103,2020-05-07,02:11,Республика Татарстан,Альметьевск,2,345
103,2020-05-07,02:11,Республика Татарстан,Альметьевск,4,345
103,2020-05-07,02:11,Республика Татарстан,Альметьевск,0,346
103,2020-05-07,02:11,Республика Татарстан,Альметьевск,2,346
103,2020-05-07,02:11,Республика Татарстан,Альметьевск,4,346
103,2020-05-07,02:11,Республика Татарстан,Альметьевск,0,347
103,2020-05-07,02:11,Республика Татарстан,Альметьевск,2,347
103,2020-05-07,02:11,Республика Татарстан,Альметьевск,4,347
104,2019-06-19,20:43,Московская область,Истра,0,348
104,2019-06-19,20:43,Московская область,Истра,8,348
104,2019-06-19,20:43,Московская область,Истра,0,349
104,2019-06-19,20:43,Московская область,Истра,8,349
104,2019-06-19,20:43,Московская область,Истра,0,350
104,2019-06-19,20:43,Московская область,Истра,8,350
104,2019-06-19,20:43,Московская область,Истра,0,351
104,2019-06-19,20:43,Московская область,Истра,8,351
106,2018-04-20,12:57,Омская область,Исилькуль,5,355
106,2018-04-20,12:57,Омская область,Исилькуль,4,355
106,2018-04-20,12:57,Омская область,Исилькуль,9,355
106,2018-04-20,12:57,Омская область,Исилькуль,5,356
106,2018-04-20,12:57,Омская область,Исилькуль,4,356
106,2018-04-20,12:57,Омская область,Исилькуль,9,356
106,2018-04-20,12:57,Омская область,Исилькуль,5,357
106,2018-04-20,12:57,Омская область,Исилькуль,4,357
106,2018-04-20,12:57,Омская область,Исилькуль,9,357
106,2018-04-20,12:57,Омская область,Исилькуль,5,358
106,2018-04-20,12:57,Омская область,Исилькуль,4,358
106,2018-04-20,12:57,Омская область,Исилькуль,9,358
106,2018-04-20,12:57,Омская область,Исилькуль,5,359
106,2018-04-20,12:57,Омская область,Исилькуль,4,359
106,2018-04-20,12:57,Омская область,Исилькуль,9,359
107,2019-02-12,00:44,Республика Марий Эл,Козьмодемьянск,6,360
107,2019-02-12,00:44,Республика Марий Эл,Козьмодемьянск,6,361
107,2019-02-12,00:44,Республика Марий Эл,Козьмодемьянск,6,362
107,2019-02-12,00:44,Республика Марий Эл,Козьмодемьянск,6,363
107,2019-02-12,00:44,Республика Марий Эл,Козьмодемьянск,6,364
108,2018-05-31,21:50,Магаданская область,Магадан,5,365
108,2018-05-31,21:50,Магаданская область,Магадан,9,365
108,2018-05-31,21:50,Магаданская область,Магадан,5,366
108,2018-05-31,21:50,Магаданская область,Магадан,9,366
108,2018-05-31,21:50,Магаданская область,Магадан,5,367
108,2018-05-31,21:50,Магаданская область,Магадан,9,367
108,2018-05-31,21:50,Магаданская область,Магадан,5,368
108,2018-05-31,21:50,Магаданская область,Магадан,9,368
109,2019-10-18,06:35,Амурская область,Сковородино,5,369
109,2019-10-18,06:35,Амурская область,Сковородино,7,369
109,2019-10-18,06:35,Амурская область,Сковородино,3,369
109,2019-10-18,06:35,Амурская область,Сковородино,5,370
109,2019-10-18,06:35,Амурская область,Сковородино,7,370
109,2019-10-18,06:35,Амурская область,Сковородино,3,370
109,2019-10-18,06:35,Амурская область,Сковородино,5,371
109,2019-10-18,06:35,Амурская область,Сковородино,7,371
109,2019-10-18,06:35,Амурская область,Сковородино,3,371
109,2019-10-18,06:35,Амурская область,Сковородино,5,372
109,2019-10-18,06:35,Амурская область,Сковородино,7,372
109,2019-10-18,06:35,Амурская область,Сковородино,3,372
110,2019-11-27,16:25,Калининградская область,Правдинск,0,373
110,2019-11-27,16:25,Калининградская область,Правдинск,0,374
110,2019-11-27,16:25,Калининградская область,Правдинск,0,375
110,2019-11-27,16:25,Калининградская область,Правдинск,0,376
110,2019-11-27,16:25,Калининградская область,Правдинск,0,377
111,2020-05-20,05:39,Иркутская область,Тулун,2,378
111,2020-05-20,05:39,Иркутская область,Тулун,4,378
111,2020-05-20,05:39,Иркутская область,Тулун,2,379
111,2020-05-20,05:39,Иркутская область,Тулун,4,379
111,2020-05-20,05:39,Иркутская область,Тулун,2,380
111,2020-05-20,05:39,Иркутская область,Тулун,4,380
112,2018-07-25,03:38,Республика Коми,Вуктыл,8,381
114,2019-02-11,14:23,Республика Северная Осетия - Алания,Моздок,1,383
114,2019-02-11,14:23,Республика Северная Осетия - Алания,Моздок,1,384
114,2019-02-11,14:23,Республика Северная Осетия - Алания,Моздок,1,385
116,2020-01-27,17:47,Калужская область,Медынь,6,389
116,2020-01-27,17:47,Калужская область,Медынь,7,389
116,2020-01-27,17:47,Калужская область,Медынь,0,389
116,2020-01-27,17:47,Калужская область,Медынь,6,390
116,2020-01-27,17:47,Калужская область,Медынь,7,390
116,2020-01-27,17:47,Калужская область,Медынь,0,390
116,2020-01-27,17:47,Калужская область,Медынь,6,391
116,2020-01-27,17:47,Калужская область,Медынь,7,391
116,2020-01-27,17:47,Калужская область,Медынь,0,391
116,2020-01-27,17:47,Калужская область,Медынь,6,392
116,2020-01-27,17:47,Калужская область,Медынь,7,392
116,2020-01-27,17:47,Калужская область,Медынь,0,392
116,2020-01-27,17:47,Калужская область,Медынь,6,393
116,2020-01-27,17:47,Калужская область,Медынь,7,393
116,2020-01-27,17:47,Калужская область,Медынь,0,393
117,2020-12-08,12:45,Камчатский край,Елизово,6,394
117,2020-12-08,12:45,Камчатский край,Елизово,3,394
